timestamp_utc,event,state,district,block,village,year,wqi_value,wqi_class,wqi_range,hhi_value,hhi_class,hhi_range,payload_json,result_json
2026-02-26T12:25:20.265779+00:00,predict_success,Tamil Nadu,The Nilgiris,Coonoor,Bandishola,2050,100.01,Unsuitable for Drinking,100.01-105.01,1.0,Low Risk,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Bandishola"", ""year"": ""2050""}","{""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Bandishola"", ""year"": 2050, ""wqi"": {""class"": ""Unsuitable for Drinking"", ""value"": 100.01, ""range"": [100.01, 105.01]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2045, ""wqi_value"": 60.92, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2046, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2047, ""wqi_value"": 42.16, ""hhi_value"": 2.15, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2048, ""wqi_value"": 76.0, ""hhi_value"": 0.33, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2049, ""wqi_value"": 18.33, ""hhi_value"": 1.43, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2050, ""wqi_value"": 100.01, ""hhi_value"": 1.0, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:25:21.498612+00:00,predict_client,Tamil Nadu,The Nilgiris,Coonoor,Bandishola,2050,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Bandishola"", ""year"": ""2050""}",
2026-02-26T12:25:39.133451+00:00,predict_success,Tamil Nadu,The Nilgiris,Coonoor,Bandishola,2040,14.6,Excellent,8.35-20.85,0.51,Low Risk,0.26-0.76,"{""state"": ""Tamil Nadu"", ""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Bandishola"", ""year"": ""2040""}","{""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Bandishola"", ""year"": 2040, ""wqi"": {""class"": ""Excellent"", ""value"": 14.6, ""range"": [8.35, 20.85]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.51, ""range"": [0.26, 0.76]}, ""trend"": [{""year"": 2035, ""wqi_value"": 26.94, ""hhi_value"": 0.43, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2036, ""wqi_value"": 16.8, ""hhi_value"": 1.56, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2037, ""wqi_value"": 16.53, ""hhi_value"": 1.91, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2038, ""wqi_value"": 51.0, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 14.6, ""hhi_value"": 0.51, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2041, ""wqi_value"": 7.39, ""hhi_value"": 0.66, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2042, ""wqi_value"": 34.09, ""hhi_value"": 0.83, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2043, ""wqi_value"": 100.01, ""hhi_value"": 0.22, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2044, ""wqi_value"": 55.77, ""hhi_value"": 0.3, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2045, ""wqi_value"": 60.92, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:25:40.358572+00:00,predict_client,Tamil Nadu,The Nilgiris,Coonoor,Bandishola,2040,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Bandishola"", ""year"": ""2040""}",
2026-02-26T12:25:54.220423+00:00,predict_success,Tamil Nadu,The Nilgiris,Coonoor,Beratty,2040,57.28,Poor,51.28-63.28,1.22,High Risk,1.0-1.72,"{""state"": ""Tamil Nadu"", ""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Beratty"", ""year"": ""2040""}","{""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Beratty"", ""year"": 2040, ""wqi"": {""class"": ""Poor"", ""value"": 57.28, ""range"": [51.28, 63.28]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.22, ""range"": [1.0, 1.72]}, ""trend"": [{""year"": 2035, ""wqi_value"": 54.58, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2036, ""wqi_value"": 35.49, ""hhi_value"": 1.0, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2037, ""wqi_value"": 20.4, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2038, ""wqi_value"": 18.6, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2039, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 57.28, ""hhi_value"": 1.22, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2041, ""wqi_value"": 100.01, ""hhi_value"": 0.42, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2042, ""wqi_value"": 30.8, ""hhi_value"": 1.1, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2043, ""wqi_value"": 15.26, ""hhi_value"": 1.07, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2044, ""wqi_value"": 51.0, ""hhi_value"": 0.76, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2045, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:25:55.448620+00:00,predict_client,Tamil Nadu,The Nilgiris,Coonoor,Beratty,2040,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""The Nilgiris"", ""block"": ""Coonoor"", ""village"": ""Beratty"", ""year"": ""2040""}",
2026-02-26T12:26:19.961616+00:00,predict_success,Tamil Nadu,Kancheepuram,Kancheepuram,Angambakkam,2043,13.32,Excellent,7.07-19.57,1.12,High Risk,1.0-1.62,"{""state"": ""Tamil Nadu"", ""district"": ""Kancheepuram"", ""block"": ""Kancheepuram"", ""village"": ""Angambakkam"", ""year"": ""2043""}","{""district"": ""Kancheepuram"", ""block"": ""Kancheepuram"", ""village"": ""Angambakkam"", ""year"": 2043, ""wqi"": {""class"": ""Excellent"", ""value"": 13.32, ""range"": [7.07, 19.57]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.12, ""range"": [1.0, 1.62]}, ""trend"": [{""year"": 2038, ""wqi_value"": 51.88, ""hhi_value"": 1.99, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2039, ""wqi_value"": 100.01, ""hhi_value"": 0.22, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""Low Risk""}, {""year"": 2040, ""wqi_value"": 10.73, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2041, ""wqi_value"": 76.49, ""hhi_value"": 0.16, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2042, ""wqi_value"": 19.18, ""hhi_value"": 0.49, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2043, ""wqi_value"": 13.32, ""hhi_value"": 1.12, ""wqi_class"": ""Excellent"", ""hhi_class"": ""High Risk""}, {""year"": 2044, ""wqi_value"": 19.6, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2045, ""wqi_value"": 51.22, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2046, ""wqi_value"": 37.27, ""hhi_value"": 1.56, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2047, ""wqi_value"": 100.01, ""hhi_value"": 1.68, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2048, ""wqi_value"": 22.01, ""hhi_value"": 0.18, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:26:21.188649+00:00,predict_client,Tamil Nadu,Kancheepuram,Kancheepuram,Angambakkam,2043,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Kancheepuram"", ""block"": ""Kancheepuram"", ""village"": ""Angambakkam"", ""year"": ""2043""}",
2026-02-26T12:43:13.470442+00:00,predict_success,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2025,100.01,Unsuitable for Drinking,100.01-105.01,1.37,High Risk,1.0-1.87,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2025""}","{""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": 2025, ""wqi"": {""class"": ""Unsuitable for Drinking"", ""value"": 100.01, ""range"": [100.01, 105.01]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.37, ""range"": [1.0, 1.87]}, ""trend"": [{""year"": 2020, ""wqi_value"": 76.22, ""hhi_value"": 0.43, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 57.28, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 19.44, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 57.54, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 51.0, ""hhi_value"": 2.21, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2025, ""wqi_value"": 100.01, ""hhi_value"": 1.37, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2026, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 55.32, ""hhi_value"": 0.61, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 26.0, ""hhi_value"": 1.33, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2029, ""wqi_value"": 76.0, ""hhi_value"": 1.28, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 100.01, ""hhi_value"": 1.84, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T12:43:14.692559+00:00,predict_client,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2025""}",
2026-02-26T12:43:22.883409+00:00,predict_success,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2025,100.01,Unsuitable for Drinking,100.01-105.01,1.37,High Risk,1.0-1.87,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2025""}","{""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": 2025, ""wqi"": {""class"": ""Unsuitable for Drinking"", ""value"": 100.01, ""range"": [100.01, 105.01]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.37, ""range"": [1.0, 1.87]}, ""trend"": [{""year"": 2020, ""wqi_value"": 76.22, ""hhi_value"": 0.43, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 57.28, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 19.44, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 57.54, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 51.0, ""hhi_value"": 2.21, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2025, ""wqi_value"": 100.01, ""hhi_value"": 1.37, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2026, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 55.32, ""hhi_value"": 0.61, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 26.0, ""hhi_value"": 1.33, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2029, ""wqi_value"": 76.0, ""hhi_value"": 1.28, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 100.01, ""hhi_value"": 1.84, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T12:43:24.110786+00:00,predict_client,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2025""}",
2026-02-26T12:43:33.613451+00:00,predict_success,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2026,76.0,Very Poor,76.0-82.0,1.0,Low Risk,1.0-1.0,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2026""}","{""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": 2026, ""wqi"": {""class"": ""Very Poor"", ""value"": 76.0, ""range"": [76.0, 82.0]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 1.0, ""range"": [1.0, 1.0]}, ""trend"": [{""year"": 2021, ""wqi_value"": 57.28, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 19.44, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 57.54, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 51.0, ""hhi_value"": 2.21, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2025, ""wqi_value"": 100.01, ""hhi_value"": 1.37, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2026, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 55.32, ""hhi_value"": 0.61, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 26.0, ""hhi_value"": 1.33, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2029, ""wqi_value"": 76.0, ""hhi_value"": 1.28, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 100.01, ""hhi_value"": 1.84, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2031, ""wqi_value"": 34.71, ""hhi_value"": 0.24, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}]}"
2026-02-26T12:43:34.849812+00:00,predict_client,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2026,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2026""}",
2026-02-26T12:43:39.068350+00:00,predict_success,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2027,55.32,Poor,51.0-61.32,0.61,Low Risk,0.36-0.86,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2027""}","{""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": 2027, ""wqi"": {""class"": ""Poor"", ""value"": 55.32, ""range"": [51.0, 61.32]}, ""hhi"": {""class"": ""Low Risk"", ""value"": 0.61, ""range"": [0.36, 0.86]}, ""trend"": [{""year"": 2022, ""wqi_value"": 19.44, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 57.54, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 51.0, ""hhi_value"": 2.21, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2025, ""wqi_value"": 100.01, ""hhi_value"": 1.37, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2026, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 55.32, ""hhi_value"": 0.61, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 26.0, ""hhi_value"": 1.33, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2029, ""wqi_value"": 76.0, ""hhi_value"": 1.28, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 100.01, ""hhi_value"": 1.84, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2031, ""wqi_value"": 34.71, ""hhi_value"": 0.24, ""wqi_class"": ""Good"", ""hhi_class"": ""Low Risk""}, {""year"": 2032, ""wqi_value"": 51.0, ""hhi_value"": 1.14, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T12:43:40.297810+00:00,predict_client,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2027,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2027""}",
2026-02-26T12:43:46.213686+00:00,predict_success,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2025,100.01,Unsuitable for Drinking,100.01-105.01,1.37,High Risk,1.0-1.87,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2025""}","{""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": 2025, ""wqi"": {""class"": ""Unsuitable for Drinking"", ""value"": 100.01, ""range"": [100.01, 105.01]}, ""hhi"": {""class"": ""High Risk"", ""value"": 1.37, ""range"": [1.0, 1.87]}, ""trend"": [{""year"": 2020, ""wqi_value"": 76.22, ""hhi_value"": 0.43, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2021, ""wqi_value"": 57.28, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2022, ""wqi_value"": 19.44, ""hhi_value"": 1.0, ""wqi_class"": ""Excellent"", ""hhi_class"": ""Low Risk""}, {""year"": 2023, ""wqi_value"": 57.54, ""hhi_value"": 1.0, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2024, ""wqi_value"": 51.0, ""hhi_value"": 2.21, ""wqi_class"": ""Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2025, ""wqi_value"": 100.01, ""hhi_value"": 1.37, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}, {""year"": 2026, ""wqi_value"": 76.0, ""hhi_value"": 1.0, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2027, ""wqi_value"": 55.32, ""hhi_value"": 0.61, ""wqi_class"": ""Poor"", ""hhi_class"": ""Low Risk""}, {""year"": 2028, ""wqi_value"": 26.0, ""hhi_value"": 1.33, ""wqi_class"": ""Good"", ""hhi_class"": ""High Risk""}, {""year"": 2029, ""wqi_value"": 76.0, ""hhi_value"": 1.28, ""wqi_class"": ""Very Poor"", ""hhi_class"": ""High Risk""}, {""year"": 2030, ""wqi_value"": 100.01, ""hhi_value"": 1.84, ""wqi_class"": ""Unsuitable for Drinking"", ""hhi_class"": ""High Risk""}]}"
2026-02-26T12:43:47.444251+00:00,predict_client,Tamil Nadu,Dindigul,Athoor,Akkaraipatti,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Dindigul"", ""block"": ""Athoor"", ""village"": ""Akkaraipatti"", ""year"": ""2025""}",
2026-02-26T12:46:20.429536+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Dharmapuri"", ""year"": 2025}}","{""error"": ""HTTP Error 403: Forbidden""}"
2026-02-26T12:46:41.924069+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 1, ""temperature_change_c"": 1, ""agri_change_pct"": 1, ""population_change_pct"": 1}, ""compare"": {""district"": ""Dharmapuri"", ""year"": 2025}}","{""error"": ""HTTP Error 403: Forbidden""}"
2026-02-26T12:47:29.416765+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,A,2026,,,,,,,"{""block"": ""Andimadam"", ""compare"": {""district"": ""Ariyalur"", ""year"": 2026}, ""district"": ""Ariyalur"", ""scenario"": {}, ""state"": ""Tamil Nadu"", ""village"": ""A"", ""year"": 2026}","{""error"": ""Groq API key is not configured. Set GROQ_API_KEY or groq.api_key in config.yaml.""}"
2026-02-26T12:49:24.336690+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""error"": ""HTTP Error 403: Forbidden""}"
2026-02-26T12:49:26.518980+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""error"": ""HTTP Error 403: Forbidden""}"
2026-02-26T12:49:53.907507+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,Ariyalur,2026,,,,,,,"{""block"": ""Andimadam"", ""compare"": {""district"": ""Cuddalore"", ""year"": 2027}, ""district"": ""Ariyalur"", ""scenario"": {""agri_change_pct"": 0, ""population_change_pct"": 0, ""rainfall_change_pct"": 0, ""temperature_change_c"": 0}, ""state"": ""Tamil Nadu"", ""village"": ""Ariyalur"", ""year"": 2026}","{""error"": ""HTTP Error 403: Forbidden""}"
2026-02-26T12:50:58.111395+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,Ariyalur,2026,,,,,,,"{""block"": ""Andimadam"", ""compare"": {""district"": ""Ariyalur"", ""year"": 2026}, ""district"": ""Ariyalur"", ""scenario"": {}, ""state"": ""Tamil Nadu"", ""village"": ""Ariyalur"", ""year"": 2026}","{""error"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}"
2026-02-26T12:51:31.134517+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""error"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}"
2026-02-26T12:53:41.989157+00:00,groq_bundle_error,Tamil Nadu,Ariyalur,Andimadam,Alagapuram,2025,,,,,,,"{""state"": ""Tamil Nadu"", ""district"": ""Ariyalur"", ""block"": ""Andimadam"", ""village"": ""Alagapuram"", ""year"": 2025, ""scenario"": {""rainfall_change_pct"": 0, ""temperature_change_c"": 0, ""agri_change_pct"": 0, ""population_change_pct"": 0}, ""compare"": {""district"": ""Ariyalur"", ""year"": 2025}}","{""error"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}"
2026-02-26T12:55:56.899170+00:00,groq_bundle_fallback,Tamil Nadu,Ariyalur,Andimadam,Ariyalur,2026,34.83,Good,,1.0,Low Risk,,"{""block"": ""Andimadam"", ""compare"": {""district"": ""Ariyalur"", ""year"": 2026}, ""district"": ""Ariyalur"", ""scenario"": {}, ""state"": ""Tamil Nadu"", ""village"": ""Ariyalur"", ""year"": 2026}","{""error"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010"", ""meta"": {""provider"": ""local_fallback"", ""model"": ""rule_based_template"", ""reason"": ""Groq request failed: HTTP 403: Forbidden | error code: 1010""}}"
